Code,Amphiprion.clarkii,Apogon.rueppellii,Apogon.spp,Austrolabrus.maculatus,Chaetodon.assarius,Chaetodon.plebeius,Chromis.viridis,Chromis.westaustralis,Cirrhilabrus.temminckii,Coris.auricularis,Dascyllus.aruanus,Dascyllus.reticulatus,Labroides.dimidiatus,Parupeneus.spilurus,Pentapodus.nagasakiensis,Pentapodus.vitta,Pomacentrus.milleri,Stegastes.obreptus,Stethojulis.strigiventer,Suezichthys.cyanolaemus,Trachinops.brauni,,SmallSt,SmallOp,Smallyr,SmallLoc,SmallSite
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Dive.Trail
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Fish.Point
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Leo's.Is.
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Long.Is.
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Newman.Is.
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Rat.Is.
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Stick.Is.
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Suomi.Is.
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Wann.Is.
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Whale.Bay
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2009,Wallabi,Woody.Is.
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Beacon.Is.
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Coral.Patches
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Dive.Trail
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Fish.Point
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Leo's.Is.
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Long.Is.
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Newman.Is.
203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Rat.Is.
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Stick.Is.
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Suomi.Is.
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Wann.Is.
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Whale.Bay
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Easter,Woody.Is.
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Beacon.Is.
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Coral.Patches
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Dive.Trail
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Fish.Point
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Leo's.Is.
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Long.Is.
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Newman.Is.
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Rat.Is.
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Stick.Is.
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Suomi.Is.
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Wann.Is.
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Whale.Bay
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Pelsaert,Woody.Is.
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Beacon.Is.
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Coral.Patches
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Dive.Trail
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Fish.Point
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Leo's.Is.
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Long.Is.
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Newman.Is.
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Rat.Is.
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Stick.Is.
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Suomi.Is.
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Wann.Is.
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Whale.Bay
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFD5c,2010,Wallabi,Woody.Is.
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Beacon.Is.
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Coral.Patches
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Dive.Trail
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Fish.Point
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Leo's.Is.
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Long.Is.
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Newman.Is.
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Rat.Is.
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Stick.Is.
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Suomi.Is.
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Wann.Is.
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Whale.Bay
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Easter,Woody.Is.
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Beacon.Is.
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Coral.Patches
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Dive.Trail
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Fish.Point
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Leo's.Is.
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Long.Is.
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Newman.Is.
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Rat.Is.
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Stick.Is.
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Suomi.Is.
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Wann.Is.
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Whale.Bay
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Pelsaert,Woody.Is.
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Beacon.Is.
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Coral.Patches
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Dive.Trail
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Fish.Point
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Leo's.Is.
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Long.Is.
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Newman.Is.
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Rat.Is.
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Stick.Is.
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Suomi.Is.
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Wann.Is.
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Whale.Bay
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2008,Wallabi,Woody.Is.
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Beacon.Is.
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Coral.Patches
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Dive.Trail
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Fish.Point
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Leo's.Is.
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Long.Is.
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Newman.Is.
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Rat.Is.
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Stick.Is.
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Suomi.Is.
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Wann.Is.
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Whale.Bay
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Easter,Woody.Is.
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Beacon.Is.
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Coral.Patches
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Dive.Trail
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Fish.Point
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Leo's.Is.
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Long.Is.
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Newman.Is.
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Rat.Is.
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Stick.Is.
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Suomi.Is.
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Wann.Is.
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Whale.Bay
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Pelsaert,Woody.Is.
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Beacon.Is.
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Coral.Patches
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Dive.Trail
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Fish.Point
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Leo's.Is.
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Long.Is.
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Newman.Is.
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Rat.Is.
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Stick.Is.
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Suomi.Is.
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Wann.Is.
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Whale.Bay
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2009,Wallabi,Woody.Is.
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Beacon.Is.
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Coral.Patches
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Dive.Trail
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Fish.Point
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Leo's.Is.
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Long.Is.
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Newman.Is.
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Rat.Is.
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Stick.Is.
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Suomi.Is.
323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Wann.Is.
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Whale.Bay
325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Easter,Woody.Is.
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Beacon.Is.
327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Coral.Patches
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Dive.Trail
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Fish.Point
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Leo's.Is.
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Long.Is.
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Newman.Is.
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Rat.Is.
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Stick.Is.
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Suomi.Is.
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Wann.Is.
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Whale.Bay
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Pelsaert,Woody.Is.
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Beacon.Is.
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Coral.Patches
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Dive.Trail
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Fish.Point
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Leo's.Is.
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Long.Is.
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Newman.Is.
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Rat.Is.
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Stick.Is.
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Suomi.Is.
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Wann.Is.
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Whale.Bay
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS2b,2010,Wallabi,Woody.Is.
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Beacon.Is.
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Coral.Patches
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Dive.Trail
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Fish.Point
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Leo's.Is.
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Long.Is.
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Newman.Is.
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Rat.Is.
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Stick.Is.
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Suomi.Is.
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Wann.Is.
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Whale.Bay
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Easter,Woody.Is.
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Beacon.Is.
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Coral.Patches
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Dive.Trail
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Fish.Point
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Leo's.Is.
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Long.Is.
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Newman.Is.
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,10EFS4a,2008,Pelsaert,Rat.Is.
